meter_id,region,has_solar,has_ev,date,total_consumption_kwh,total_solar_kwh,total_ev_kwh,peak_hour_consumption_kwh,avg_voltage_v,avg_temperature_c,fault_count,total_net_load_kwh
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/10/2025,37.194,0,0,3.356,229.9733333,18.28708333,0,37.194
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/11/2025,36.36,0,0,3.663,229.72125,17.59708333,0,36.36
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/12/2025,35.697,0,0,3.288,229.6633333,18.17083333,0,35.697
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/13/2025,36.528,0,0,3.615,229.5858333,18.34291667,0,36.528
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/14/2025,36.726,0,0,3.075,229.8158333,18.67833333,0,36.726
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/15/2025,36.379,0,0,3.08,229.9733333,18.70916667,0,36.379
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/16/2025,36.239,0,0,3.352,230.1941667,18.52708333,0,36.239
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/17/2025,37.725,0,0,3.376,229.54375,18.63666667,0,37.725
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/18/2025,36.755,0,0,3.355,230.24375,18.84291667,0,36.755
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/19/2025,36.391,0,0,3.342,230.3908333,18.47666667,0,36.391
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/20/2025,36.033,0,0,3.221,230.2133333,18.60625,0,36.033
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/21/2025,36.831,0,0,3.124,230.235,18.99583333,0,36.831
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/22/2025,36.956,0,0,3.412,229.885,19.23541667,1,36.956
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/23/2025,37.633,0,0,3.168,229.8829167,19.25625,0,37.633
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/24/2025,36.907,0,0,3.138,230.0054167,19.79125,0,36.907
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/25/2025,36.855,0,0,3.399,230.445,19.04416667,0,36.855
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/26/2025,36.542,0,0,3.156,230.135,19.11458333,0,36.542
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/27/2025,36.523,0,0,3.492,230.02,19.53125,0,36.523
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/28/2025,37.014,0,0,3.353,230.415,19.7325,0,37.014
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/29/2025,35.922,0,0,3.103,230.33125,19.1325,0,35.922
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/30/2025,36.783,0,0,3.239,229.76125,19.66166667,0,36.783
MTR-AMS-1049,Amsterdam,FALSE,FALSE,8/31/2025,35.967,0,0,3.154,229.4720833,19.60125,0,35.967
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/1/2025,36.382,0,0,2.991,230.2045833,19.54291667,0,36.382
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/2/2025,37.157,0,0,3.479,230.4770833,19.82583333,0,37.157
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/3/2025,36.118,0,0,3.205,229.47875,19.13625,0,36.118
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/4/2025,35.315,0,0,3.406,229.7158333,19.81541667,1,35.315
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/5/2025,35.553,0,0,3.163,229.67,19.60291667,0,35.553
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/6/2025,35.698,0,0,3.239,229.8291667,19.31375,0,35.698
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/7/2025,36.31,0,0,3.08,230.2083333,19.77166667,0,36.31
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/8/2025,34.706,0,0,3.104,229.24375,19.56833333,0,34.706
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/9/2025,37.514,0,0,3.283,230.5604167,19.8975,0,37.514
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/10/2025,36.594,0,0,3.333,229.3283333,19.7825,0,36.594
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/11/2025,35.694,0,0,3.299,230.2525,19.61458333,0,35.694
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/12/2025,35.975,0,0,3.546,230.6795833,19.46458333,0,35.975
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/13/2025,36.267,0,0,3.595,230.3725,20.03708333,0,36.267
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/14/2025,36.676,0,0,3.407,229.7975,19.82708333,0,36.676
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/15/2025,34.78,0,0,3.148,229.655,19.93166667,0,34.78
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/16/2025,35.866,0,0,3.482,229.9804167,20.10375,0,35.866
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/17/2025,35.978,0,0,3.211,229.5495833,20.17416667,0,35.978
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/18/2025,36.18,0,0,3.034,230.0320833,19.73958333,0,36.18
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/19/2025,36.467,0,0,3.123,229.84125,20.49458333,0,36.467
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/20/2025,34.872,0,0,3.305,229.9204167,20.27958333,0,34.872
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/21/2025,37.346,0,0,3.549,229.8795833,20.08333333,0,37.346
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/22/2025,37.237,0,0,3.527,229.8466667,20.26416667,0,37.237
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/23/2025,36.348,0,0,3.295,229.5416667,19.91333333,0,36.348
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/24/2025,34.402,0,0,2.977,230.2758333,20.08041667,0,34.402
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/25/2025,36.753,0,0,3.349,230.0741667,20.01166667,0,36.753
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/26/2025,36.512,0,0,3.288,230.31375,19.87958333,0,36.512
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/27/2025,36.399,0,0,3.343,229.5941667,20.52666667,0,36.399
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/28/2025,36.761,0,0,3.296,229.6904167,19.4675,0,36.761
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/29/2025,35.636,0,0,3.169,229.795,19.60416667,0,35.636
MTR-AMS-1049,Amsterdam,FALSE,FALSE,9/30/2025,35.837,0,0,3.268,230.0233333,20.46583333,0,35.837
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/1/2025,36.567,0,0,3.23,229.8208333,19.74958333,0,36.567
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/2/2025,35.526,0,0,3.05,230.23,19.52083333,0,35.526
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/3/2025,34.652,0,0,3.187,229.6616667,19.62166667,0,34.652
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/4/2025,35.838,0,0,3.312,230.0295833,19.76208333,0,35.838
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/5/2025,36.227,0,0,3.213,230.0983333,20.06291667,0,36.227
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/6/2025,35.925,0,0,3.238,229.3091667,19.73541667,1,35.925
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/7/2025,37.616,0,0,3.358,230.2295833,19.19,0,37.616
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/8/2025,36.485,0,0,3.349,229.37875,19.52125,0,36.485
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/9/2025,37.389,0,0,3.287,230.2291667,19.54916667,0,37.389
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/10/2025,36.101,0,0,3.242,229.8391667,19.08041667,0,36.101
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/11/2025,36.04,0,0,3.294,230.1404167,19.03041667,0,36.04
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/12/2025,36.073,0,0,3.278,230.42125,19.05333333,0,36.073
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/13/2025,36.822,0,0,3.255,229.30625,19.65583333,0,36.822
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/14/2025,35.96,0,0,3.103,229.2675,19.33583333,0,35.96
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/15/2025,36.246,0,0,3.344,229.6070833,19.745,0,36.246
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/16/2025,37.981,0,0,3.33,230.2095833,18.85333333,0,37.981
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/17/2025,36.365,0,0,3.14,230.26875,18.96041667,0,36.365
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/18/2025,35.693,0,0,2.959,230.00125,19.08583333,0,35.693
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/19/2025,37.094,0,0,3.449,230.3333333,19.04833333,0,37.094
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/20/2025,36.565,0,0,3.616,229.9133333,19.47166667,0,36.565
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/21/2025,35.412,0,0,3.303,230.3441667,18.98,0,35.412
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/22/2025,36.187,0,0,3.088,230.3941667,19.08416667,0,36.187
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/23/2025,35.452,0,0,3.343,230.2220833,18.43333333,0,35.452
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/24/2025,36.641,0,0,3.129,230.2491667,18.95125,0,36.641
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/25/2025,36.641,0,0,3.368,230.0533333,18.81083333,0,36.641
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/26/2025,36.214,0,0,3.167,229.7641667,18.83208333,0,36.214
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/27/2025,36.354,0,0,3.186,230.0254167,18.40166667,0,36.354
MTR-AMS-1049,Amsterdam,FALSE,FALSE,10/28/2025,35.977,0,0,3.141,229.81,18.47208333,0,35.977
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/1/2025,24.585,20.67,0,2.859,229.5254167,13.42958333,0,3.915
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/2/2025,25.55,21.422,0,2.933,229.8408333,13.85125,0,4.128
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/3/2025,26.585,23.072,0,2.757,230.5333333,13.75583333,0,3.513
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/4/2025,26.279,22.068,0,2.965,229.49875,13.68458333,0,4.211
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/5/2025,25.198,21.499,0,2.738,230.235,14.48958333,0,3.699
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/6/2025,26.789,22.473,0,2.9,230.3125,13.47083333,0,4.316
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/7/2025,25.204,22.227,0,2.79,229.54875,14.31125,0,2.977
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/8/2025,25.79,21.919,0,2.655,230.2245833,14.675,0,3.871
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/9/2025,25.575,20.327,0,2.943,229.67625,14.65,0,5.248
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/10/2025,25.235,21.638,0,2.776,230.1445833,14.72958333,0,3.597
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/11/2025,24.688,22.589,0,2.895,230.0933333,14.94625,0,2.099
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/12/2025,24.988,19.111,0,2.952,230.1741667,14.90625,0,5.877
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/13/2025,25.937,23.988,0,2.89,229.7820833,15.09833333,0,1.949
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/14/2025,25.974,21.001,0,2.91,230.2070833,15.34083333,0,4.973
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/15/2025,24.61,22.713,0,2.773,230.4391667,15.05583333,0,1.897
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/16/2025,25.348,18.822,0,2.703,230.0245833,15.72166667,0,6.526
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/17/2025,25.071,20.733,0,2.852,230.0104167,15.41666667,0,4.338
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/18/2025,25.558,20.47,0,2.721,230.3208333,15.88583333,0,5.088
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/19/2025,25.392,23.963,0,2.646,230.2858333,15.27791667,0,1.429
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/20/2025,26.167,21.555,0,2.826,230.23125,15.73541667,0,4.612
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/21/2025,25.045,23.635,0,2.82,230.2,15.92,0,1.41
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/22/2025,26.339,21.767,0,2.943,230.0233333,15.97166667,0,4.572
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/23/2025,24.663,23.327,0,2.698,230.4491667,16.58041667,0,1.336
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/24/2025,26.953,19.433,0,2.981,230.375,16.13666667,0,7.52
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/25/2025,26.079,22.055,0,3.009,230.2245833,16.62333333,0,4.024
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/26/2025,24.912,21.704,0,2.785,230.1245833,16.28833333,0,3.208
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/27/2025,25.372,23.871,0,2.963,230.2075,16.68208333,0,1.501
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/28/2025,25.511,22.022,0,2.852,229.8979167,16.19916667,0,3.489
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/29/2025,24.916,22.717,0,2.9,229.92375,16.655,0,2.199
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/30/2025,26.616,19.639,0,3.016,229.7370833,17.02,0,6.977
MTR-AMS-1050,Amsterdam,TRUE,FALSE,7/31/2025,25.339,21.373,0,2.847,230.16125,17.28583333,0,3.966
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/1/2025,24.792,20.456,0,3.064,229.7066667,16.86875,0,4.336
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/2/2025,25.243,22.395,0,3.249,230.44875,17.6775,0,2.848
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/3/2025,24.24,18.546,0,2.905,229.8995833,16.685,0,5.694
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/4/2025,25.299,20.265,0,2.902,230.29125,17.07375,0,5.034
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/5/2025,25.606,20.5,0,2.725,229.7991667,17.59875,0,5.106
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/6/2025,25.612,23.346,0,2.707,229.9966667,17.60333333,0,2.266
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/7/2025,26.045,19.716,0,2.869,229.7666667,18.0175,0,6.329
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/8/2025,24.817,21.552,0,2.838,229.4433333,18.76583333,0,3.265
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/9/2025,25.768,21.958,0,2.633,229.9708333,18.34291667,0,3.81
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/10/2025,25.485,22.161,0,2.753,229.68625,17.76375,0,3.324
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/11/2025,25.457,19.031,0,2.856,230.5033333,18.21166667,0,6.426
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/12/2025,24.788,24.522,0,2.629,230.0604167,18.25875,0,0.266
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/13/2025,25.899,22.261,0,3.224,229.81875,18.8725,1,3.638
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/14/2025,25.089,19.878,0,2.86,230.0895833,18.45833333,0,5.211
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/15/2025,25.5,21.136,0,2.932,229.9258333,19.14208333,0,4.364
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/16/2025,25.123,20.466,0,2.852,229.9779167,18.79208333,0,4.657
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/17/2025,25.937,21.402,0,2.786,230.0779167,18.85625,0,4.535
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/18/2025,25.222,23.856,0,2.968,229.51,18.62208333,0,1.366
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/19/2025,24.534,22.177,0,3,229.3475,19.20916667,1,2.357
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/20/2025,27.416,21.483,0,2.786,230.135,18.92458333,0,5.933
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/21/2025,25.623,21.635,0,2.683,230.0541667,19.24916667,0,3.988
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/22/2025,25.959,21.642,0,3.045,230.2095833,18.74083333,0,4.317
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/23/2025,26.503,23.191,0,2.966,229.715,19.01666667,0,3.312
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/24/2025,24.013,21.958,0,2.707,229.8375,18.64791667,0,2.055
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/25/2025,27.427,23.315,0,3.045,229.7183333,19.04625,0,4.112
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/26/2025,24.603,20.812,0,2.772,230.07875,18.86833333,0,3.791
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/27/2025,24.647,23.405,0,2.818,229.9283333,19.42833333,0,1.242
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/28/2025,26.805,21.325,0,2.93,229.6666667,19.48958333,0,5.48
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/29/2025,25.697,22.33,0,2.932,230.0475,18.83833333,0,3.367
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/30/2025,25.526,22.698,0,2.618,230.3270833,19.16333333,0,2.828
MTR-AMS-1050,Amsterdam,TRUE,FALSE,8/31/2025,26.61,22.039,0,2.945,230.295,19.12375,0,4.571
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/1/2025,25.291,23.507,0,2.599,229.7241667,19.66291667,0,1.784
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/2/2025,25.726,20.638,0,2.871,229.8641667,20.16791667,0,5.088
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/3/2025,26.527,21.637,0,3.119,229.7191667,20.22416667,0,4.89
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/4/2025,24.644,20.96,0,2.73,230.1841667,19.4275,0,3.684
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/5/2025,26.114,20.653,0,3.083,229.5870833,20.07416667,0,5.461
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/6/2025,25.554,21.135,0,2.947,230.1129167,20.11041667,0,4.419
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/7/2025,26.37,23.223,0,2.793,230.1970833,19.70375,0,3.147
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/8/2025,25.051,21.148,0,3.051,229.6291667,20.38416667,0,3.903
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/9/2025,26.254,23.58,0,2.799,229.7816667,19.63666667,1,2.674
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/10/2025,25.85,21.972,0,3.064,230.4929167,19.63083333,0,3.878
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/11/2025,25.951,21.729,0,2.807,229.5895833,19.92833333,0,4.222
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/12/2025,25.385,21.062,0,3.035,229.9991667,20.04458333,0,4.323
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/13/2025,25.668,24.357,0,2.83,230.4141667,20.53958333,0,1.311
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/14/2025,25.718,20.824,0,2.803,229.9745833,19.88791667,0,4.894
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/15/2025,25.359,21.476,0,2.91,229.9279167,19.46083333,0,3.883
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/16/2025,25.686,22.163,0,2.761,229.8975,20.47666667,0,3.523
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/17/2025,24.537,20.496,0,2.706,230.0995833,19.84791667,0,4.041
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/18/2025,26.054,21.339,0,2.749,230.0558333,19.635,0,4.715
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/19/2025,25.91,22.367,0,2.813,230.6841667,19.76875,0,3.543
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/20/2025,24.682,22.694,0,2.775,230.1845833,19.82416667,0,1.988
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/21/2025,25.667,22.733,0,2.738,230.1425,19.76083333,0,2.934
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/22/2025,24.378,22.597,0,2.855,230.04875,19.95416667,0,1.781
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/23/2025,24.928,22.208,0,2.962,229.9366667,20.20458333,0,2.72
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/24/2025,24.523,21.308,0,2.875,229.6783333,20.73291667,0,3.215
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/25/2025,25.516,22.482,0,2.599,229.64375,19.79125,0,3.034
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/26/2025,26.819,23.553,0,2.795,229.8975,19.9375,0,3.266
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/27/2025,25.694,21.697,0,2.833,230.0279167,19.50083333,1,3.997
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/28/2025,25.009,21.464,0,2.87,229.73375,20.12333333,0,3.545
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/29/2025,24.51,21.95,0,2.805,229.8408333,19.87208333,0,2.56
MTR-AMS-1050,Amsterdam,TRUE,FALSE,9/30/2025,25.655,20.818,0,2.804,230.4679167,19.69625,0,4.837
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/1/2025,25.588,20.537,0,3.235,230.7545833,19.46458333,0,5.051
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/2/2025,25.404,20.605,0,2.897,230.45125,19.39291667,0,4.799
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/3/2025,25.183,22.737,0,2.979,229.2333333,20.17791667,0,2.446
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/4/2025,26.794,20.753,0,2.881,230.6375,19.80041667,0,6.041
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/5/2025,25.551,21.328,0,2.702,229.77,19.78583333,0,4.223
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/6/2025,23.805,20.197,0,2.986,230.1608333,19.24666667,0,3.608
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/7/2025,25.949,21.14,0,2.782,230.1525,19.70375,0,4.809
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/8/2025,24.347,22.655,0,2.819,229.6408333,19.21166667,0,1.692
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/9/2025,25.274,19.913,0,2.99,229.8991667,19.99666667,0,5.361
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/10/2025,25.623,19.533,0,2.992,229.71375,18.97791667,0,6.09
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/11/2025,25.982,22.456,0,2.678,229.54625,19.11916667,0,3.526
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/12/2025,25.805,20.07,0,2.803,229.45625,19.66666667,0,5.735
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/13/2025,25.897,20.338,0,2.866,229.9045833,19.10916667,0,5.559
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/14/2025,25.529,22.592,0,2.913,229.7791667,19.09625,0,2.937
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/15/2025,26.014,21.676,0,2.882,229.3641667,19.2575,0,4.338
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/16/2025,25.791,21.902,0,2.945,229.6379167,19.19458333,1,3.889
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/17/2025,26.489,21.453,0,2.842,230.2133333,18.47375,0,5.036
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/18/2025,25.341,19.77,0,2.969,230.0041667,19.10583333,0,5.571
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/19/2025,25.306,22.334,0,2.761,229.8445833,18.88125,0,2.972
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/20/2025,25.514,21.855,0,2.706,229.8954167,19.16375,0,3.659
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/21/2025,25.496,19.626,0,2.911,229.7741667,19.42333333,0,5.87
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/22/2025,25.804,21.523,0,3.035,229.625,19.01041667,0,4.281
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/23/2025,25.391,25.917,0,3.04,229.6279167,18.64041667,0,-0.526
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/24/2025,25.484,21.892,0,2.981,229.8754167,18.82583333,0,3.592
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/25/2025,24.852,20.156,0,2.888,230.66875,18.81541667,0,4.696
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/26/2025,26.069,18.932,0,2.794,230.30625,18.48083333,0,7.137
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/27/2025,25.475,22.661,0,2.712,230.2858333,18.4675,0,2.814
MTR-AMS-1050,Amsterdam,TRUE,FALSE,10/28/2025,25.772,21.383,0,2.908,230.1683333,18.46,0,4.389
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/1/2025,42.186,0,14.802,3.546,229.4333333,13.56625,0,56.988
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/2/2025,43.47,0,14.589,3.603,229.8829167,13.0875,0,58.059
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/3/2025,44.436,0,11.97,3.742,229.8204167,13.29166667,0,56.406
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/4/2025,44.607,0,17.194,3.612,229.7045833,14.00375,0,61.801
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/5/2025,43.091,0,6.97,3.704,229.505,13.62333333,0,50.061
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/6/2025,44.324,0,16.89,3.678,230.09875,14.47333333,0,61.214
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/7/2025,42.816,0,8.768,3.452,230.0129167,14.81416667,0,51.584
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/8/2025,42.83,0,23.721,3.432,230.0745833,14.44166667,0,66.551
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/9/2025,41.956,0,20.43,3.629,229.2858333,14.52708333,1,62.386
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/10/2025,43.582,0,7.282,3.837,229.4916667,14.85208333,0,50.864
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/11/2025,43.36,0,11.589,3.387,230.1958333,14.81583333,0,54.949
MTR-AMS-1051,Amsterdam,FALSE,TRUE,7/12/2025,43.285,0,19.9,3.443,230.4920833,14.41166667,0,63.185
